dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_White,group_tail_Black,group_tail_Asian-Pac-Islander,group_tail_Amer-Indian-Eskimo,group_tail_Other,file
adult,infeasible,fedavot_cvar,0.80,0.30,4,4000,500,0,,0.209848,White,0.376523,0.376523,0.176165,0.317289,0.117827,0.0614344,adult_infeasible_fedavot_cvar_a0.80_g0.30_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.40,0,4000,500,0,,0.209134,White,0.374997,0.374997,0.176992,0.320617,0.117157,0.0559063,adult_infeasible_fedavot_cvar_a0.80_g0.40_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.40,1,4000,500,0,,0.209068,White,0.374265,0.374265,0.175561,0.322212,0.117319,0.0559804,adult_infeasible_fedavot_cvar_a0.80_g0.40_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.40,2,4000,500,0,,0.208914,White,0.373893,0.373893,0.176104,0.323779,0.117169,0.0536252,adult_infeasible_fedavot_cvar_a0.80_g0.40_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.40,3,4000,500,0,,0.209372,White,0.374917,0.374917,0.177641,0.321518,0.115652,0.0571334,adult_infeasible_fedavot_cvar_a0.80_g0.40_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.40,4,4000,500,0,,0.20901,White,0.377215,0.377215,0.176128,0.31799,0.11893,0.0547869,adult_infeasible_fedavot_cvar_a0.80_g0.40_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.50,0,4000,500,0,,0.208491,White,0.37568,0.37568,0.176994,0.321432,0.118187,0.0501619,adult_infeasible_fedavot_cvar_a0.80_g0.50_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.50,1,4000,500,0,,0.20844,White,0.374941,0.374941,0.175588,0.323022,0.118288,0.0503591,adult_infeasible_fedavot_cvar_a0.80_g0.50_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.50,2,4000,500,0,,0.208347,White,0.374541,0.374541,0.176155,0.324614,0.118225,0.0482033,adult_infeasible_fedavot_cvar_a0.80_g0.50_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.50,3,4000,500,0,,0.208683,White,0.375585,0.375585,0.177632,0.322357,0.116708,0.0511336,adult_infeasible_fedavot_cvar_a0.80_g0.50_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.50,4,4000,500,0,,0.208406,White,0.377897,0.377897,0.176152,0.318778,0.119977,0.049227,adult_infeasible_fedavot_cvar_a0.80_g0.50_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.60,0,4000,500,0,,0.208035,White,0.376342,0.376342,0.17704,0.322299,0.119196,0.0452994,adult_infeasible_fedavot_cvar_a0.80_g0.60_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.60,1,4000,500,0,,0.207988,White,0.375594,0.375594,0.175656,0.323852,0.119315,0.0455254,adult_infeasible_fedavot_cvar_a0.80_g0.60_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.60,2,4000,500,0,,0.207957,White,0.375167,0.375167,0.176245,0.325515,0.119225,0.0436326,adult_infeasible_fedavot_cvar_a0.80_g0.60_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.60,3,4000,500,0,,0.2082,White,0.376236,0.376236,0.177666,0.323219,0.117733,0.0461478,adult_infeasible_fedavot_cvar_a0.80_g0.60_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.60,4,4000,500,0,,0.207985,White,0.37856,0.37856,0.176224,0.319613,0.120993,0.0445337,adult_infeasible_fedavot_cvar_a0.80_g0.60_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.70,0,4000,500,0,,0.207734,White,0.376986,0.376986,0.177129,0.323203,0.120132,0.0412173,adult_infeasible_fedavot_cvar_a0.80_g0.70_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.70,1,4000,500,0,,0.207688,White,0.376229,0.376229,0.175768,0.324715,0.12029,0.0414376,adult_infeasible_fedavot_cvar_a0.80_g0.70_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.70,2,4000,500,0,,0.207707,White,0.375767,0.375767,0.176369,0.326454,0.120159,0.0397901,adult_infeasible_fedavot_cvar_a0.80_g0.70_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.70,3,4000,500,0,,0.207878,White,0.376868,0.376868,0.177735,0.324109,0.118691,0.0419854,adult_infeasible_fedavot_cvar_a0.80_g0.70_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.70,4,4000,500,0,,0.207707,White,0.379201,0.379201,0.176331,0.320473,0.121974,0.040555,adult_infeasible_fedavot_cvar_a0.80_g0.70_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.80,0,4000,500,0,,0.207549,White,0.377609,0.377609,0.177256,0.324141,0.121007,0.0377336,adult_infeasible_fedavot_cvar_a0.80_g0.80_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.80,1,4000,500,0,,0.207504,White,0.376838,0.376838,0.175914,0.325625,0.121218,0.0379238,adult_infeasible_fedavot_cvar_a0.80_g0.80_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.80,2,4000,500,0,,0.207566,White,0.376341,0.376341,0.17652,0.327424,0.121031,0.0365126,adult_infeasible_fedavot_cvar_a0.80_g0.80_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.80,3,4000,500,0,,0.207672,White,0.377462,0.377462,0.177838,0.325061,0.119614,0.0383859,adult_infeasible_fedavot_cvar_a0.80_g0.80_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.80,4,4000,500,0,,0.207543,White,0.37982,0.37982,0.176471,0.321363,0.122892,0.0371687,adult_infeasible_fedavot_cvar_a0.80_g0.80_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.90,0,4000,500,0,,0.207459,White,0.3782,0.3782,0.177418,0.32514,0.121833,0.0347025,adult_infeasible_fedavot_cvar_a0.80_g0.90_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.90,1,4000,500,0,,0.207414,White,0.377415,0.377415,0.176097,0.326597,0.122093,0.0348721,adult_infeasible_fedavot_cvar_a0.80_g0.90_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.90,2,4000,500,0,,0.207509,White,0.376886,0.376886,0.176705,0.328451,0.121877,0.0336267,adult_infeasible_fedavot_cvar_a0.80_g0.90_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.90,3,4000,500,0,,0.207564,White,0.378021,0.378021,0.177982,0.3261,0.120489,0.0352304,adult_infeasible_fedavot_cvar_a0.80_g0.90_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.80,0.90,4,4000,500,0,,0.207468,White,0.380406,0.380406,0.176648,0.322328,0.12377,0.0341897,adult_infeasible_fedavot_cvar_a0.80_g0.90_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.80,1.00,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a0.80_g1.00_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.80,1.00,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a0.80_g1.00_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.80,1.00,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a0.80_g1.00_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.80,1.00,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a0.80_g1.00_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.80,1.00,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a0.80_g1.00_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.10,0,4000,500,0,,0.208027,White,0.376299,0.376299,0.177071,0.322431,0.119236,0.0451,adult_infeasible_fedavot_cvar_a0.90_g0.10_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.10,1,4000,500,0,,0.20796,White,0.375595,0.375595,0.175695,0.323942,0.119386,0.0451811,adult_infeasible_fedavot_cvar_a0.90_g0.10_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.10,2,4000,500,0,,0.207944,White,0.375172,0.375172,0.176269,0.325579,0.119272,0.0434281,adult_infeasible_fedavot_cvar_a0.90_g0.10_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.10,3,4000,500,0,,0.208173,White,0.37627,0.37627,0.1777,0.323267,0.117829,0.0457986,adult_infeasible_fedavot_cvar_a0.90_g0.10_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.10,4,4000,500,0,,0.207971,White,0.378583,0.378583,0.176239,0.319621,0.121062,0.0443489,adult_infeasible_fedavot_cvar_a0.90_g0.10_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.20,0,4000,500,0,,0.207884,White,0.376598,0.376598,0.177093,0.322775,0.119642,0.043313,adult_infeasible_fedavot_cvar_a0.90_g0.20_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.20,1,4000,500,0,,0.207823,White,0.375883,0.375883,0.175725,0.324274,0.119815,0.0434172,adult_infeasible_fedavot_cvar_a0.90_g0.20_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.20,2,4000,500,0,,0.207826,White,0.375444,0.375444,0.176307,0.325947,0.119678,0.0417546,adult_infeasible_fedavot_cvar_a0.90_g0.20_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.20,3,4000,500,0,,0.208024,White,0.376549,0.376549,0.177713,0.323616,0.118243,0.0440006,adult_infeasible_fedavot_cvar_a0.90_g0.20_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.20,4,4000,500,0,,0.207839,White,0.378871,0.378871,0.176275,0.319971,0.121485,0.0425962,adult_infeasible_fedavot_cvar_a0.90_g0.20_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.30,0,4000,500,0,,0.207765,White,0.376892,0.376892,0.177124,0.323129,0.120037,0.0416441,adult_infeasible_fedavot_cvar_a0.90_g0.30_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.30,1,4000,500,0,,0.207707,White,0.37617,0.37617,0.175766,0.324622,0.120232,0.0417441,adult_infeasible_fedavot_cvar_a0.90_g0.30_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.30,2,4000,500,0,,0.207729,White,0.375712,0.375712,0.176354,0.326327,0.12007,0.0401832,adult_infeasible_fedavot_cvar_a0.90_g0.30_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.30,3,4000,500,0,,0.207897,White,0.376824,0.376824,0.177736,0.323985,0.118657,0.0422844,adult_infeasible_fedavot_cvar_a0.90_g0.30_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.30,4,4000,500,0,,0.207731,White,0.379156,0.379156,0.176315,0.320324,0.121888,0.0409737,adult_infeasible_fedavot_cvar_a0.90_g0.30_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.40,0,4000,500,0,,0.207666,White,0.377183,0.377183,0.177164,0.3235,0.120426,0.0400594,adult_infeasible_fedavot_cvar_a0.90_g0.40_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.40,1,4000,500,0,,0.207613,White,0.376451,0.376451,0.175816,0.324986,0.120637,0.0401737,adult_infeasible_fedavot_cvar_a0.90_g0.40_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.40,2,4000,500,0,,0.207652,White,0.375977,0.375977,0.176406,0.326714,0.120454,0.038712,adult_infeasible_fedavot_cvar_a0.90_g0.40_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.40,3,4000,500,0,,0.207795,White,0.377095,0.377095,0.177761,0.324354,0.119046,0.040718,adult_infeasible_fedavot_cvar_a0.90_g0.40_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.40,4,4000,500,0,,0.207645,White,0.379443,0.379443,0.176363,0.320669,0.122294,0.0394539,adult_infeasible_fedavot_cvar_a0.90_g0.40_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.50,0,4000,500,0,,0.207589,White,0.377467,0.377467,0.177212,0.323875,0.120804,0.0385854,adult_infeasible_fedavot_cvar_a0.90_g0.50_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.50,1,4000,500,0,,0.207537,White,0.376727,0.376727,0.175873,0.325362,0.121034,0.0386891,adult_infeasible_fedavot_cvar_a0.90_g0.50_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.50,2,4000,500,0,,0.207593,White,0.376238,0.376238,0.176467,0.327115,0.120831,0.0373145,adult_infeasible_fedavot_cvar_a0.90_g0.50_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.50,3,4000,500,0,,0.20771,White,0.377364,0.377364,0.177799,0.324744,0.119434,0.0392092,adult_infeasible_fedavot_cvar_a0.90_g0.50_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.50,4,4000,500,0,,0.207575,White,0.379721,0.379721,0.17642,0.321045,0.122687,0.0380029,adult_infeasible_fedavot_cvar_a0.90_g0.50_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.60,0,4000,500,0,,0.207528,White,0.377748,0.377748,0.177269,0.32427,0.121177,0.037175,adult_infeasible_fedavot_cvar_a0.90_g0.60_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.60,1,4000,500,0,,0.20748,White,0.376998,0.376998,0.175941,0.325753,0.121422,0.0372845,adult_infeasible_fedavot_cvar_a0.90_g0.60_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.60,2,4000,500,0,,0.20755,White,0.37649,0.37649,0.176535,0.327536,0.121205,0.0359835,adult_infeasible_fedavot_cvar_a0.90_g0.60_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.60,3,4000,500,0,,0.207643,White,0.377622,0.377622,0.177847,0.325161,0.119817,0.0377682,adult_infeasible_fedavot_cvar_a0.90_g0.60_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.60,4,4000,500,0,,0.207523,White,0.379992,0.379992,0.176486,0.321441,0.123077,0.0366201,adult_infeasible_fedavot_cvar_a0.90_g0.60_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.70,0,4000,500,0,,0.207484,White,0.378021,0.378021,0.177335,0.324685,0.12154,0.0358401,adult_infeasible_fedavot_cvar_a0.90_g0.70_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.70,1,4000,500,0,,0.207438,White,0.377257,0.377257,0.176017,0.326169,0.121803,0.0359457,adult_infeasible_fedavot_cvar_a0.90_g0.70_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.70,2,4000,500,0,,0.207522,White,0.376732,0.376732,0.176618,0.327999,0.12158,0.0346802,adult_infeasible_fedavot_cvar_a0.90_g0.70_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.70,3,4000,500,0,,0.207593,White,0.37787,0.37787,0.177906,0.325615,0.120189,0.0363858,adult_infeasible_fedavot_cvar_a0.90_g0.70_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.70,4,4000,500,0,,0.207487,White,0.380246,0.380246,0.176562,0.321878,0.123453,0.0352986,adult_infeasible_fedavot_cvar_a0.90_g0.70_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.80,0,4000,500,0,,0.207456,White,0.378274,0.378274,0.177421,0.325178,0.121909,0.0344979,adult_infeasible_fedavot_cvar_a0.90_g0.80_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.80,1,4000,500,0,,0.207412,White,0.377505,0.377505,0.176105,0.326624,0.122179,0.0346478,adult_infeasible_fedavot_cvar_a0.90_g0.80_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.80,2,4000,500,0,,0.207508,White,0.376961,0.376961,0.176717,0.328509,0.121968,0.0333875,adult_infeasible_fedavot_cvar_a0.90_g0.80_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.80,3,4000,500,0,,0.207559,White,0.378107,0.378107,0.177981,0.326117,0.12057,0.0350217,adult_infeasible_fedavot_cvar_a0.90_g0.80_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.80,4,4000,500,0,,0.207466,White,0.380488,0.380488,0.176655,0.322365,0.12385,0.033971,adult_infeasible_fedavot_cvar_a0.90_g0.80_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.90,0,4000,500,0,,0.207444,White,0.378512,0.378512,0.177523,0.325716,0.122292,0.033175,adult_infeasible_fedavot_cvar_a0.90_g0.90_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.90,1,4000,500,0,,0.207399,White,0.377735,0.377735,0.176211,0.327132,0.122573,0.0333472,adult_infeasible_fedavot_cvar_a0.90_g0.90_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.90,2,4000,500,0,,0.20751,White,0.377187,0.377187,0.176829,0.329038,0.122366,0.0321305,adult_infeasible_fedavot_cvar_a0.90_g0.90_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.90,3,4000,500,0,,0.207542,White,0.378336,0.378336,0.178071,0.326651,0.120968,0.0336815,adult_infeasible_fedavot_cvar_a0.90_g0.90_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.90,0.90,4,4000,500,0,,0.20746,White,0.380725,0.380725,0.176763,0.322884,0.124256,0.0326719,adult_infeasible_fedavot_cvar_a0.90_g0.90_seed4.csv.gz
adult,infeasible,fedavot_cvar,0.90,1.00,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a0.90_g1.00_seed0.csv.gz
adult,infeasible,fedavot_cvar,0.90,1.00,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a0.90_g1.00_seed1.csv.gz
adult,infeasible,fedavot_cvar,0.90,1.00,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a0.90_g1.00_seed2.csv.gz
adult,infeasible,fedavot_cvar,0.90,1.00,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a0.90_g1.00_seed3.csv.gz
adult,infeasible,fedavot_cvar,0.90,1.00,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a0.90_g1.00_seed4.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.10,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a1.00_g0.10_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.10,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a1.00_g0.10_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.10,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a1.00_g0.10_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.10,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a1.00_g0.10_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.10,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a1.00_g0.10_seed4.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.20,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a1.00_g0.20_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.20,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a1.00_g0.20_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.20,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a1.00_g0.20_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.20,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a1.00_g0.20_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.20,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a1.00_g0.20_seed4.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.30,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a1.00_g0.30_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.30,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a1.00_g0.30_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.30,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a1.00_g0.30_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.30,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a1.00_g0.30_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.30,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a1.00_g0.30_seed4.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.40,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a1.00_g0.40_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.40,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a1.00_g0.40_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.40,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a1.00_g0.40_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.40,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a1.00_g0.40_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.40,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a1.00_g0.40_seed4.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.50,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a1.00_g0.50_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.50,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a1.00_g0.50_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.50,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a1.00_g0.50_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.50,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a1.00_g0.50_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.50,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a1.00_g0.50_seed4.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.60,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a1.00_g0.60_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.60,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a1.00_g0.60_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.60,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a1.00_g0.60_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.60,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a1.00_g0.60_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.60,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a1.00_g0.60_seed4.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.70,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a1.00_g0.70_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.70,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a1.00_g0.70_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.70,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a1.00_g0.70_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.70,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a1.00_g0.70_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.70,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a1.00_g0.70_seed4.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.80,0,4000,500,0,,0.207451,White,0.378738,0.378738,0.177632,0.326246,0.122677,0.0319608,adult_infeasible_fedavot_cvar_a1.00_g0.80_seed0.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.80,1,4000,500,0,,0.207404,White,0.377957,0.377957,0.176328,0.327636,0.122979,0.0321195,adult_infeasible_fedavot_cvar_a1.00_g0.80_seed1.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.80,2,4000,500,0,,0.20753,White,0.377404,0.377404,0.176948,0.32956,0.122766,0.0309709,adult_infeasible_fedavot_cvar_a1.00_g0.80_seed2.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.80,3,4000,500,0,,0.207543,White,0.378558,0.378558,0.178172,0.327176,0.121377,0.0324318,adult_infeasible_fedavot_cvar_a1.00_g0.80_seed3.csv.gz
adult,infeasible,fedavot_cvar,1.00,0.80,4,4000,500,0,,0.207472,White,0.380953,0.380953,0.176878,0.323392,0.124661,0.031478,adult_infeasible_fedavot_cvar_a1.00_g0.80_seed4.csv.gz
