age,path,split
23,imdb_crop/38/nm0629538_rm740929792_1980-4-24_2003.jpg,val
23,imdb_crop/38/nm0629538_rm757707008_1980-4-24_2003.jpg,train
23,imdb_crop/38/nm0629538_rm774484224_1980-4-24_2003.jpg,train
23,imdb_crop/38/nm0629538_rm791261440_1980-4-24_2003.jpg,train
23,imdb_crop/38/nm0629538_rm894154496_1980-4-24_2003.jpg,train
27,imdb_crop/53/nm0629653_rm1214748928_1973-11-2_2001.jpg,train
38,imdb_crop/53/nm0629653_rm153990912_1973-11-2_2012.jpg,train
35,imdb_crop/53/nm0629653_rm1846511104_1973-11-2_2009.jpg,train
38,imdb_crop/53/nm0629653_rm188922112_1973-11-2_2012.jpg,train
33,imdb_crop/53/nm0629653_rm2169870336_1973-11-2_2007.jpg,train
38,imdb_crop/53/nm0629653_rm217757440_1973-11-2_2012.jpg,train
34,imdb_crop/53/nm0629653_rm2538182400_1973-11-2_2008.jpg,train
27,imdb_crop/53/nm0629653_rm3077019904_1973-11-2_2001.jpg,train
32,imdb_crop/53/nm0629653_rm3401160704_1973-11-2_2006.jpg,train
32,imdb_crop/53/nm0629653_rm3434715136_1973-11-2_2006.jpg,train
38,imdb_crop/53/nm0629653_rm355317504_1973-11-2_2012.jpg,train
38,imdb_crop/53/nm0629653_rm3780752384_1973-11-2_2012.jpg,train
36,imdb_crop/53/nm0629653_rm4049960960_1973-11-2_2010.jpg,train
36,imdb_crop/53/nm0629653_rm4284841984_1973-11-2_2010.jpg,train
36,imdb_crop/53/nm0629653_rm45449472_1973-11-2_2010.jpg,train
38,imdb_crop/53/nm0629653_rm472758016_1973-11-2_2012.jpg,train
31,imdb_crop/53/nm0629653_rm868064000_1973-11-2_2005.jpg,train
31,imdb_crop/53/nm0629653_rm884841216_1973-11-2_2005.jpg,train
32,imdb_crop/53/nm0629653_rm894867968_1973-11-2_2006.jpg,train
36,imdb_crop/53/nm0629653_rm95781120_1973-11-2_2010.jpg,train
33,imdb_crop/67/nm0629667_rm1698683904_1932-12-28_1966.jpg,train
33,imdb_crop/67/nm0629667_rm1715461120_1932-12-28_1966.jpg,train
49,imdb_crop/67/nm0629667_rm2315691776_1932-12-28_1982.jpg,test
33,imdb_crop/67/nm0629667_rm2424560896_1932-12-28_1966.jpg,train
33,imdb_crop/67/nm0629667_rm2474892544_1932-12-28_1966.jpg,train
33,imdb_crop/67/nm0629667_rm2558778624_1932-12-28_1966.jpg,train
33,imdb_crop/67/nm0629667_rm272620544_1932-12-28_1966.jpg,train
49,imdb_crop/67/nm0629667_rm2751899392_1932-12-28_1982.jpg,train
49,imdb_crop/67/nm0629667_rm2986780416_1932-12-28_1982.jpg,train
56,imdb_crop/67/nm0629667_rm3209140736_1932-12-28_1989.jpg,test
33,imdb_crop/67/nm0629667_rm356506624_1932-12-28_1966.jpg,train
33,imdb_crop/67/nm0629667_rm59038976_1932-12-28_1966.jpg,train
69,imdb_crop/67/nm0629667_rm608016384_1932-12-28_2002.jpg,val
32,imdb_crop/97/nm0629697_rm1035720960_1980-1-8_2012.jpg,train
31,imdb_crop/97/nm0629697_rm134787328_1980-1-8_2011.jpg,train
32,imdb_crop/97/nm0629697_rm1479587072_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm1513141504_1980-1-8_2012.jpg,train
27,imdb_crop/97/nm0629697_rm159815936_1980-1-8_2007.jpg,train
32,imdb_crop/97/nm0629697_rm1633461248_1980-1-8_2012.jpg,train
26,imdb_crop/97/nm0629697_rm1646639872_1980-1-8_2006.jpg,val
32,imdb_crop/97/nm0629697_rm1650238464_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm1667015680_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm1680913664_1980-1-8_2012.jpg,train
23,imdb_crop/97/nm0629697_rm1689500160_1980-1-8_2003.jpg,train
32,imdb_crop/97/nm0629697_rm170964224_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm1834787840_1980-1-8_2012.jpg,test
32,imdb_crop/97/nm0629697_rm1850855168_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm1868342272_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm187741440_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm1927990272_1980-1-8_2012.jpg,train
27,imdb_crop/97/nm0629697_rm193370368_1980-1-8_2007.jpg,train
32,imdb_crop/97/nm0629697_rm204844288_1980-1-8_2012.jpg,test
29,imdb_crop/97/nm0629697_rm2281084672_1980-1-8_2009.jpg,train
32,imdb_crop/97/nm0629697_rm2335225088_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm2346240256_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm2363017472_1980-1-8_2012.jpg,train
26,imdb_crop/97/nm0629697_rm237353728_1980-1-8_2006.jpg,train
32,imdb_crop/97/nm0629697_rm2530789632_1980-1-8_2012.jpg,train
23,imdb_crop/97/nm0629697_rm2658179840_1980-1-8_2003.jpg,train
23,imdb_crop/97/nm0629697_rm2674957056_1980-1-8_2003.jpg,train
27,imdb_crop/97/nm0629697_rm2791021312_1980-1-8_2007.jpg,train
33,imdb_crop/97/nm0629697_rm2853622528_1980-1-8_2013.jpg,train
29,imdb_crop/97/nm0629697_rm2985199616_1980-1-8_2009.jpg,train
29,imdb_crop/97/nm0629697_rm3001976832_1980-1-8_2009.jpg,train
32,imdb_crop/97/nm0629697_rm305181952_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm3245712640_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm3279267072_1980-1-8_2012.jpg,train
27,imdb_crop/97/nm0629697_rm3287848960_1980-1-8_2007.jpg,train
32,imdb_crop/97/nm0629697_rm3299520000_1980-1-8_2012.jpg,train
27,imdb_crop/97/nm0629697_rm3371735040_1980-1-8_2007.jpg,train
32,imdb_crop/97/nm0629697_rm339062016_1980-1-8_2012.jpg,train
27,imdb_crop/97/nm0629697_rm344365312_1980-1-8_2007.jpg,train
30,imdb_crop/97/nm0629697_rm3500704768_1980-1-8_2010.jpg,train
31,imdb_crop/97/nm0629697_rm3503078400_1980-1-8_2011.jpg,train
27,imdb_crop/97/nm0629697_rm3510934272_1980-1-8_2007.jpg,train
25,imdb_crop/97/nm0629697_rm3516381184_1980-1-8_2005.jpg,test
27,imdb_crop/97/nm0629697_rm361142528_1980-1-8_2007.jpg,train
32,imdb_crop/97/nm0629697_rm363187712_1980-1-8_2012.jpg,train
30,imdb_crop/97/nm0629697_rm3702031360_1980-1-8_2010.jpg,train
31,imdb_crop/97/nm0629697_rm3737304064_1980-1-8_2011.jpg,train
32,imdb_crop/97/nm0629697_rm389393664_1980-1-8_2012.jpg,train
23,imdb_crop/97/nm0629697_rm3951401216_1980-1-8_2003.jpg,train
25,imdb_crop/97/nm0629697_rm4075731712_1980-1-8_2005.jpg,train
23,imdb_crop/97/nm0629697_rm4135950592_1980-1-8_2003.jpg,train
32,imdb_crop/97/nm0629697_rm4168459520_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm4251507456_1980-1-8_2012.jpg,train
32,imdb_crop/97/nm0629697_rm480628224_1980-1-8_2012.jpg,train
28,imdb_crop/97/nm0629697_rm481532672_1980-1-8_2008.jpg,train
21,imdb_crop/97/nm0629697_rm544720896_1980-1-8_2001.jpg,train
31,imdb_crop/97/nm0629697_rm549698560_1980-1-8_2011.jpg,train
31,imdb_crop/97/nm0629697_rm784579584_1980-1-8_2011.jpg,train
26,imdb_crop/97/nm0629697_rm828938752_1980-1-8_2006.jpg,train
26,imdb_crop/97/nm0629697_rm850434048_1980-1-8_2006.jpg,train
26,imdb_crop/97/nm0629697_rm867211264_1980-1-8_2006.jpg,train
41,imdb_crop/37/nm0629737_rm3501373952_1959-3-3_2000.jpg,train
38,imdb_crop/46/nm0629846_rm1541970688_1963-9-13_2002.jpg,train
34,imdb_crop/55/nm0629855_rm1214560256_1971-7-1_2006.jpg,train
34,imdb_crop/55/nm0629855_rm1466218496_1971-7-1_2006.jpg,train
38,imdb_crop/55/nm0629855_rm147242496_1971-7-1_2010.jpg,train
38,imdb_crop/55/nm0629855_rm1531292416_1971-7-1_2010.jpg,train
28,imdb_crop/55/nm0629855_rm1580111872_1971-7-1_2000.jpg,train
42,imdb_crop/55/nm0629855_rm15986944_1971-7-1_2014.jpg,train
42,imdb_crop/55/nm0629855_rm1724436736_1971-7-1_2014.jpg,train
38,imdb_crop/55/nm0629855_rm180796928_1971-7-1_2010.jpg,train
42,imdb_crop/55/nm0629855_rm1825100032_1971-7-1_2014.jpg,train
41,imdb_crop/55/nm0629855_rm190894592_1971-7-1_2013.jpg,train
41,imdb_crop/55/nm0629855_rm2457849856_1971-7-1_2013.jpg,train
28,imdb_crop/55/nm0629855_rm2607979264_1971-7-1_2000.jpg,train
28,imdb_crop/55/nm0629855_rm2624756480_1971-7-1_2000.jpg,train
41,imdb_crop/55/nm0629855_rm2707873280_1971-7-1_2013.jpg,train
32,imdb_crop/55/nm0629855_rm285907456_1971-7-1_2004.jpg,train
34,imdb_crop/55/nm0629855_rm3026360576_1971-7-1_2006.jpg,train
34,imdb_crop/55/nm0629855_rm3167066880_1971-7-1_2006.jpg,train
34,imdb_crop/55/nm0629855_rm3183844096_1971-7-1_2006.jpg,train
34,imdb_crop/55/nm0629855_rm3200621312_1971-7-1_2006.jpg,train
41,imdb_crop/55/nm0629855_rm341889536_1971-7-1_2013.jpg,train
27,imdb_crop/55/nm0629855_rm356158976_1971-7-1_1999.jpg,train
41,imdb_crop/55/nm0629855_rm3766017536_1971-7-1_2013.jpg,train
43,imdb_crop/55/nm0629855_rm623901696_1971-7-1_2015.jpg,train
37,imdb_crop/55/nm0629855_rm680888576_1971-7-1_2009.jpg,train
38,imdb_crop/55/nm0629855_rm689352448_1971-7-1_2010.jpg,val
37,imdb_crop/55/nm0629855_rm781551872_1971-7-1_2009.jpg,train
38,imdb_crop/55/nm0629855_rm86291200_1971-7-1_2010.jpg,train
34,imdb_crop/55/nm0629855_rm919181312_1971-7-1_2006.jpg,train
42,imdb_crop/55/nm0629855_rm99873024_1971-7-1_2014.jpg,train
38,imdb_crop/96/nm1620696_rm1489812480_1966-9-5_2005.jpg,train
38,imdb_crop/96/nm1620696_rm556914688_1966-9-5_2005.jpg,train
13,imdb_crop/41/nm1620741_rm3660957952_1992-6-9_2005.jpg,train
29,imdb_crop/83/nm1620783_rm1013702144_1981-8-4_2011.jpg,test
29,imdb_crop/83/nm1620783_rm1178452736_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm138265344_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm1481425408_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm1498202624_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm1817165312_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm1833942528_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2043521536_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2084422400_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2177280768_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2227612416_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2347887104_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2448550400_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2498882048_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2549213696_1981-8-4_2011.jpg,test
29,imdb_crop/83/nm1620783_rm2686569216_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2722939392_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2749090816_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2765868032_1981-8-4_2011.jpg,train
32,imdb_crop/83/nm1620783_rm2771045376_1981-8-4_2014.jpg,train
29,imdb_crop/83/nm1620783_rm289260288_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm2921450240_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm3371297280_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm3505515008_1981-8-4_2011.jpg,test
29,imdb_crop/83/nm1620783_rm3572623872_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm507364096_1981-8-4_2011.jpg,train
29,imdb_crop/83/nm1620783_rm812375552_1981-8-4_2011.jpg,train
31,imdb_crop/83/nm1620783_rm825086464_1981-8-4_2013.jpg,train
37,imdb_crop/89/nm1620989_rm2711927552_1968-11-21_2006.jpg,train
37,imdb_crop/89/nm1620989_rm2728704768_1968-11-21_2006.jpg,train
37,imdb_crop/89/nm1620989_rm2862922496_1968-11-21_2006.jpg,train
37,imdb_crop/89/nm1620989_rm3138099968_1968-11-21_2006.jpg,train
24,imdb_crop/32/nm1621032_rm1047851008_1990-2-14_2014.jpg,test
53,imdb_crop/61/nm1621161_rm271751936_1952-4-16_2005.jpg,val
53,imdb_crop/61/nm1621161_rm499226624_1952-4-16_2005.jpg,train
29,imdb_crop/59/nm1621659_rm1228053248_1976-3-24_2005.jpg,train
29,imdb_crop/59/nm1621659_rm1244830464_1976-3-24_2005.jpg,train
29,imdb_crop/59/nm1621659_rm2808125952_1976-3-24_2005.jpg,train
29,imdb_crop/59/nm1621659_rm2831259648_1976-3-24_2005.jpg,train
29,imdb_crop/59/nm1621659_rm3032586240_1976-3-24_2005.jpg,train
29,imdb_crop/59/nm1621659_rm3049363456_1976-3-24_2005.jpg,train
29,imdb_crop/59/nm1621659_rm3066140672_1976-3-24_2005.jpg,train
29,imdb_crop/59/nm1621659_rm3082917888_1976-3-24_2005.jpg,train
29,imdb_crop/59/nm1621659_rm3317209856_1976-3-24_2005.jpg,train
30,imdb_crop/15/nm1622615_rm1160690176_1979-11-22_2010.jpg,train
33,imdb_crop/15/nm1622615_rm1167502592_1979-11-22_2013.jpg,train
33,imdb_crop/15/nm1622615_rm1234611456_1979-11-22_2013.jpg,train
33,imdb_crop/15/nm1622615_rm1268165888_1979-11-22_2013.jpg,train
33,imdb_crop/15/nm1622615_rm1335274752_1979-11-22_2013.jpg,train
30,imdb_crop/15/nm1622615_rm1374665472_1979-11-22_2010.jpg,train
30,imdb_crop/15/nm1622615_rm1392032512_1979-11-22_2010.jpg,train
33,imdb_crop/15/nm1622615_rm1469492480_1979-11-22_2013.jpg,train
29,imdb_crop/15/nm1622615_rm1504434944_1979-11-22_2009.jpg,train
30,imdb_crop/15/nm1622615_rm1543027456_1979-11-22_2010.jpg,train
28,imdb_crop/15/nm1622615_rm1708767232_1979-11-22_2008.jpg,train
33,imdb_crop/15/nm1622615_rm2704464896_1979-11-22_2013.jpg,train
33,imdb_crop/15/nm1622615_rm2754796544_1979-11-22_2013.jpg,train
1,imdb_crop/15/nm1622615_rm3123895296_1979-11-22_1981.jpg,train
26,imdb_crop/15/nm1622615_rm3377502208_1979-11-22_2006.jpg,train
25,imdb_crop/15/nm1622615_rm457480960_1979-11-22_2005.jpg,train
28,imdb_crop/15/nm1622615_rm500807680_1979-11-22_2008.jpg,train
31,imdb_crop/15/nm1622615_rm584634880_1979-11-22_2011.jpg,train
30,imdb_crop/15/nm1622615_rm756791296_1979-11-22_2010.jpg,train
30,imdb_crop/15/nm1622615_rm93239552_1979-11-22_2010.jpg,train
30,imdb_crop/15/nm1622615_rm946452480_1979-11-22_2010.jpg,train
37,imdb_crop/36/nm1624336_rm3607737088_1974-5-16_2011.jpg,train
39,imdb_crop/06/nm1625306_rm3389036288_1968-10-19_2008.jpg,train
39,imdb_crop/06/nm1625306_rm3523254016_1968-10-19_2008.jpg,train
53,imdb_crop/38/nm1625338_rm2247475712_1961-4-25_2014.jpg,train
56,imdb_crop/96/nm1625396_rm1552874496_1958-4-20_2014.jpg,train
56,imdb_crop/96/nm1625396_rm2794388480_1958-4-20_2014.jpg,train
56,imdb_crop/96/nm1625396_rm2911828992_1958-4-20_2014.jpg,train
56,imdb_crop/96/nm1625396_rm2928606208_1958-4-20_2014.jpg,train
61,imdb_crop/27/nm1625427_rm1938981376_1944-4-25_2005.jpg,val
61,imdb_crop/27/nm1625427_rm3316222208_1944-4-25_2005.jpg,train
61,imdb_crop/27/nm1625427_rm3332999424_1944-4-25_2005.jpg,train
61,imdb_crop/27/nm1625427_rm3505303040_1944-4-25_2005.jpg,train
61,imdb_crop/27/nm1625427_rm64590848_1944-4-25_2005.jpg,train
61,imdb_crop/27/nm1625427_rm81368064_1944-4-25_2005.jpg,train
37,imdb_crop/69/nm1625669_rm4062809856_1972-4-6_2009.jpg,train
28,imdb_crop/95/nm1625795_rm154203648_1985-9-30_2014.jpg,train
28,imdb_crop/95/nm1625795_rm1798370816_1985-9-30_2014.jpg,train
28,imdb_crop/95/nm1625795_rm1949365760_1985-9-30_2014.jpg,train
28,imdb_crop/95/nm1625795_rm2842284288_1985-9-30_2014.jpg,train
28,imdb_crop/95/nm1625795_rm3077165312_1985-9-30_2014.jpg,test
28,imdb_crop/95/nm1625795_rm321975808_1985-9-30_2014.jpg,train
28,imdb_crop/95/nm1625795_rm4174108416_1985-9-30_2014.jpg,train
28,imdb_crop/95/nm1625795_rm842069504_1985-9-30_2014.jpg,train
28,imdb_crop/41/nm1626041_rm2871508992_1981-10-27_2010.jpg,train
21,imdb_crop/56/nm1626256_rm2507512576_1982-11-20_2004.jpg,train
29,imdb_crop/99/nm1627699_rm1348704768_1975-11-20_2005.jpg,train
29,imdb_crop/99/nm1627699_rm1365481984_1975-11-20_2005.jpg,train
39,imdb_crop/99/nm1627699_rm35257600_1975-11-20_2015.jpg,train
34,imdb_crop/99/nm1627699_rm964200192_1975-11-20_2010.jpg,train
34,imdb_crop/99/nm1627699_rm980977408_1975-11-20_2010.jpg,train
12,imdb_crop/48/nm1627748_rm1960613888_1993-6-7_2005.jpg,val
12,imdb_crop/48/nm1627748_rm1977391104_1993-6-7_2005.jpg,train
12,imdb_crop/48/nm1627748_rm3510472448_1993-6-7_2005.jpg,train
14,imdb_crop/48/nm1627748_rm3742866176_1993-6-7_2007.jpg,train
12,imdb_crop/48/nm1627748_rm826183424_1993-6-7_2005.jpg,val
12,imdb_crop/48/nm1627748_rm910069504_1993-6-7_2005.jpg,val
47,imdb_crop/72/nm1627872_rm11700992_1961-12-11_2009.jpg,train
47,imdb_crop/72/nm1627872_rm213027584_1961-12-11_2009.jpg,train
47,imdb_crop/72/nm1627872_rm229804800_1961-12-11_2009.jpg,train
47,imdb_crop/72/nm1627872_rm246582016_1961-12-11_2009.jpg,train
47,imdb_crop/72/nm1627872_rm263359232_1961-12-11_2009.jpg,test
47,imdb_crop/72/nm1627872_rm28478208_1961-12-11_2009.jpg,train
47,imdb_crop/72/nm1627872_rm45255424_1961-12-11_2009.jpg,train
35,imdb_crop/01/nm1627901_rm1011988480_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm1340126720_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm1799470592_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm2321658112_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm2355212544_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm2522984704_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm2539761920_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm2606870784_1976-6-18_2011.jpg,train
36,imdb_crop/01/nm1627901_rm3284708352_1976-6-18_2012.jpg,train
31,imdb_crop/01/nm1627901_rm3428751360_1976-6-18_2007.jpg,train
36,imdb_crop/01/nm1627901_rm3486034944_1976-6-18_2012.jpg,train
35,imdb_crop/01/nm1627901_rm3772754176_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm3823085824_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm3828790272_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm3890194688_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm3905665280_1976-6-18_2011.jpg,test
35,imdb_crop/01/nm1627901_rm4140546304_1976-6-18_2011.jpg,train
27,imdb_crop/01/nm1627901_rm4253980928_1976-6-18_2003.jpg,train
36,imdb_crop/01/nm1627901_rm579579136_1976-6-18_2012.jpg,train
35,imdb_crop/01/nm1627901_rm624407552_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm642889728_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm659666944_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm676444160_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm726775808_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm758625280_1976-6-18_2011.jpg,train
36,imdb_crop/01/nm1627901_rm814460160_1976-6-18_2012.jpg,train
35,imdb_crop/01/nm1627901_rm89241600_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm894547968_1976-6-18_2011.jpg,train
35,imdb_crop/01/nm1627901_rm928102400_1976-6-18_2011.jpg,train
36,imdb_crop/69/nm1627969_rm1257290240_1975-5-10_2011.jpg,train
36,imdb_crop/69/nm1627969_rm1307621888_1975-5-10_2011.jpg,train
36,imdb_crop/69/nm1627969_rm1324399104_1975-5-10_2011.jpg,train
36,imdb_crop/69/nm1627969_rm1345305344_1975-5-10_2011.jpg,train
36,imdb_crop/69/nm1627969_rm1542436864_1975-5-10_2011.jpg,train
36,imdb_crop/69/nm1627969_rm1563409152_1975-5-10_2011.jpg,train
34,imdb_crop/69/nm1627969_rm1850183168_1975-5-10_2009.jpg,train
34,imdb_crop/69/nm1627969_rm2126876416_1975-5-10_2009.jpg,train
31,imdb_crop/69/nm1627969_rm2871826688_1975-5-10_2006.jpg,train
36,imdb_crop/69/nm1627969_rm3584801536_1975-5-10_2011.jpg,train
36,imdb_crop/69/nm1627969_rm3614292480_1975-5-10_2011.jpg,train
34,imdb_crop/69/nm1627969_rm4119565312_1975-5-10_2009.jpg,train
34,imdb_crop/69/nm1627969_rm551980800_1975-5-10_2009.jpg,train
34,imdb_crop/69/nm1627969_rm753307392_1975-5-10_2009.jpg,train
34,imdb_crop/69/nm1627969_rm786861824_1975-5-10_2009.jpg,train
10,imdb_crop/77/nm1628077_rm1138526464_1999-4-27_2009.jpg,test
20,imdb_crop/79/nm1628079_rm1126334464_1990-5-17_2010.jpg,train
20,imdb_crop/79/nm1628079_rm1143111680_1990-5-17_2010.jpg,train
16,imdb_crop/79/nm1628079_rm1354996480_1990-5-17_2006.jpg,test
18,imdb_crop/79/nm1628079_rm172198656_1990-5-17_2008.jpg,train
17,imdb_crop/79/nm1628079_rm1794358016_1990-5-17_2007.jpg,train
18,imdb_crop/79/nm1628079_rm188975872_1990-5-17_2008.jpg,train
18,imdb_crop/79/nm1628079_rm205753088_1990-5-17_2008.jpg,val
19,imdb_crop/79/nm1628079_rm2145159936_1990-5-17_2009.jpg,train
18,imdb_crop/79/nm1628079_rm2560791552_1990-5-17_2008.jpg,train
15,imdb_crop/79/nm1628079_rm25792000_1990-5-17_2005.jpg,train
18,imdb_crop/79/nm1628079_rm2687865856_1990-5-17_2008.jpg,train
18,imdb_crop/79/nm1628079_rm2939524096_1990-5-17_2008.jpg,train
16,imdb_crop/79/nm1628079_rm3228211968_1990-5-17_2006.jpg,test
17,imdb_crop/79/nm1628079_rm3247676160_1990-5-17_2007.jpg,train
15,imdb_crop/79/nm1628079_rm3411315968_1990-5-17_2005.jpg,test
15,imdb_crop/79/nm1628079_rm3461647616_1990-5-17_2005.jpg,train
18,imdb_crop/79/nm1628079_rm3500381696_1990-5-17_2008.jpg,test
22,imdb_crop/79/nm1628079_rm3558651392_1990-5-17_2012.jpg,train
15,imdb_crop/79/nm1628079_rm3612642560_1990-5-17_2005.jpg,train
18,imdb_crop/79/nm1628079_rm3752039936_1990-5-17_2008.jpg,train
22,imdb_crop/79/nm1628079_rm3961959936_1990-5-17_2012.jpg,train
18,imdb_crop/79/nm1628079_rm4076311552_1990-5-17_2008.jpg,train
16,imdb_crop/79/nm1628079_rm4125989632_1990-5-17_2006.jpg,train
18,imdb_crop/79/nm1628079_rm4227306496_1990-5-17_2008.jpg,train
15,imdb_crop/79/nm1628079_rm4265974528_1990-5-17_2005.jpg,train
15,imdb_crop/79/nm1628079_rm4282751744_1990-5-17_2005.jpg,train
15,imdb_crop/79/nm1628079_rm814321152_1990-5-17_2005.jpg,train
15,imdb_crop/79/nm1628079_rm847875584_1990-5-17_2005.jpg,train
24,imdb_crop/01/nm1628101_rm2300283136_1980-8-22_2005.jpg,train
24,imdb_crop/01/nm1628101_rm2333837568_1980-8-22_2005.jpg,val
24,imdb_crop/01/nm1628101_rm2350614784_1980-8-22_2005.jpg,train
24,imdb_crop/01/nm1628101_rm2384169216_1980-8-22_2005.jpg,train
32,imdb_crop/15/nm1628115_rm1071492608_1979-7-26_2012.jpg,train
33,imdb_crop/15/nm1628115_rm219071488_1979-7-26_2013.jpg,train
34,imdb_crop/15/nm1628115_rm554287360_1979-7-26_2014.jpg,train
25,imdb_crop/65/nm2622465_rm2937235200_1981-7-21_2007.jpg,train
28,imdb_crop/65/nm2622465_rm3008728832_1981-7-21_2010.jpg,train
10,imdb_crop/66/nm2624166_rm1088524032_1999-10-6_2010.jpg,train
9,imdb_crop/66/nm2624166_rm289639168_1999-10-6_2009.jpg,val
12,imdb_crop/02/nm2624602_rm2254100736_1999-5-28_2011.jpg,train
11,imdb_crop/02/nm2624602_rm2572452352_1999-5-28_2010.jpg,train
16,imdb_crop/02/nm2624602_rm3232691456_1999-5-28_2015.jpg,val
16,imdb_crop/02/nm2624602_rm3434018048_1999-5-28_2015.jpg,train
16,imdb_crop/02/nm2624602_rm3601790208_1999-5-28_2015.jpg,train
13,imdb_crop/02/nm2624602_rm979097856_1999-5-28_2012.jpg,train
29,imdb_crop/38/nm2625538_rm1022674432_1985-5-17_2014.jpg,train
24,imdb_crop/38/nm2625538_rm1078626560_1985-5-17_2009.jpg,train
20,imdb_crop/38/nm2625538_rm1091210496_1985-5-17_2005.jpg,train
20,imdb_crop/38/nm2625538_rm1107987712_1985-5-17_2005.jpg,train
20,imdb_crop/38/nm2625538_rm1229556480_1985-5-17_2005.jpg,train
20,imdb_crop/38/nm2625538_rm1229959680_1985-5-17_2005.jpg,train
20,imdb_crop/38/nm2625538_rm1305513216_1985-5-17_2005.jpg,train
20,imdb_crop/38/nm2625538_rm135433216_1985-5-17_2005.jpg,train
20,imdb_crop/38/nm2625538_rm1509720576_1985-5-17_2005.jpg,train
20,imdb_crop/38/nm2625538_rm1658557696_1985-5-17_2005.jpg,train
28,imdb_crop/38/nm2625538_rm1746257920_1985-5-17_2013.jpg,train
20,imdb_crop/38/nm2625538_rm1780713216_1985-5-17_2005.jpg,train
20,imdb_crop/38/nm2625538_rm1804763648_1985-5-17_2005.jpg,train
28,imdb_crop/38/nm2625538_rm1813366784_1985-5-17_2013.jpg,train
28,imdb_crop/38/nm2625538_rm1830144000_1985-5-17_2013.jpg,train
26,imdb_crop/38/nm2625538_rm1881651968_1985-5-17_2011.jpg,train
20,imdb_crop/38/nm2625538_rm1968668928_1985-5-17_2005.jpg,train
20,imdb_crop/38/nm2625538_rm1974763776_1985-5-17_2005.jpg,val
20,imdb_crop/38/nm2625538_rm1985446144_1985-5-17_2005.jpg,train
28,imdb_crop/38/nm2625538_rm1997916160_1985-5-17_2013.jpg,train
28,imdb_crop/38/nm2625538_rm2081802240_1985-5-17_2013.jpg,train
